u_id,parent_compositeterm,parent_public_id,child_compositeterm,child_public_id
"1861","anim",6489,"hors",4411
"2016","march",6165,"dai",4877
"21","natur",6313,"puget sound",4596
"2139","franc",6253,"brest",5475
"237","africa",6545,"madagascar",3855
"237","africa",6545,"namibia",3852
"237","africa",6545,"zimbabw",3850
"237","anim",6617,"cow",5168
"237","asia",6608,"maldiv",3895
"237","asia",6608,"myanmar",3894
"237","asia",6608,"japan",3857
"237","asia",6608,"singapor",3856
"237","asia",6608,"sri lanka",3854
"237","england",6363,"castl comb",4823
"237","europ",6591,"lichtenstein",5324
"237","europ",6591,"switzerland",5293
"237","europ",6591,"road trip",5193
"237","europ",6591,"netherland",3927
"237","europ",6591,"iceland",3926
"237","europ",6591,"ireland",3923
"237","europ",6591,"tallinn",3922
"237","europ",6591,"austria",3921
"237","europ",6591,"denmark",3918
"237","europ",6591,"poland",3917
"237","europ",6591,"sweden",3882
"237","europ",6591,"spain",3881
"237","europ",6591,"san marino",3880
"237","europ",6591,"greec",3876
"237","europ",6591,"monaco",3874
"237","europ",6591,"albania",3872
"237","europ",6591,"gibraltar",3870
"237","europ",6591,"budapest",3868
"237","malaysia",5977,"kota kinabalu",3802
"237","malaysia",5977,"kuch",3783
"237","middl east",6610,"lebanon",3898
"237","middl east",6610,"azerbaijan",3896
"237","middl east",6610,"turkei",3893
"237","middl east",6610,"syria",3858
"237","middl east",6610,"jordan",3849
"237","tibet",6592,"lhasa",4354
"237","togo",6602,"fire danc",4440
"2490","flower_plant",7271,"flower",4244
"2613","chicago falcon",5763,"chicago falcon all",5433
"2613","chicago falcon",5733,"chicago falcon all",5434
"2613","chicago falcon",5728,"chicago falcon all",5435
"2613","chicago falcon",5728,"wacker peregrin",3756
"3132","wildlif",7299,"tiergarten nürnberg",3887
"351","favourit theme",5686,"rural life",5169
"351","planet earth",5714,"water drop",5500
"351","planet earth",5714,"spring",5389
"351","planet earth",5714,"wildlif",4470
"351","self indulg",5711,"most interest",4028
"3838","travel",5839,"hollywood",5071
"3838","travel",5839,"san francisco",4828
"3855","four season",6026,"wet",5327
"3855","four season",6026,"april shower",4361
"3910","california",6678,"california wildflow",5068
"4316","texa",6427,"garden",3764
"4619","hdr",6626,"natur",5349
"4894","cambodia",7120,"buddhism",5341
"4911","china",6513,"shanghai",5160
"5325","random",6976,"fly",5140
"5585","most view",6023,"view",4036
"562","flower",7264,"iri",5011
"5897","peopl",6646,"valeri",3801
"5968","street level",5789,"street photographi",4430
"6177","school project",5629,"christma ball",5605
"6177","vacat",5631,"canada",5612
"637","dc metro area",6984,"dc",4928
"6441","travel world",6834,"amsterdam",5378
"649","other work",6695,"landscap",4750
"6570","interest",5829,"explor",4587
"6676","subject",6544,"park life",5586
"6803","photo type",5810,"panorama",4853
"6875","pj photographi",7163,"meadowlark garden",4284
"6875","pj photographi",7163,"cyanotyp",3873
"886","holidai",5672,"new zealand",4946
"886","holidai",5672,"australia",4921
"898","babi boi",6180,"shoohei",5031
"959","swallowtail",6568,"butterfli",4221
"1268","reisen",8681,"timmendorf strand",4241
"1339","evento",8206,"nob",4518
"1339","evento",8206,"nob",4052
"1357","film",7555,"oktomat",4515
"1385","famili_friend",9326,"santa barbara",4700
"1385","famili_friend",9326,"santa barbara",4687
"1385","famili_friend",9326,"santa barbara",4686
"1788","photojourn",7693,"featur pictur",5481
"1841","australia",8229,"gold coast",4463
"1841","object",8228,"gold coast",4463
"2118","who",8788,"april",4371
"2227","home",8413,"garden",5243
"2234","dai",8581,"april",4727
"2297","best",7995,"most interest",4731
"237","yemen",7883,"sanaa",4449
"2768","england",8914,"lincoln",5483
"2902","water",8272,"fjord",5268
"334","landscap",7743,"weather",5430
"3453","variou",9051,"april",4568
"3552","stuff",8829,"design",5563
"3639","mix",8381,"macro",5609
"372","anim",8595,"dutch landscap",4315
"372","netherland",8592,"dutch landscap",4315
"3911","place",7745,"london",3845
"4107","photoset",7893,"to mouth",5297
"4107","photoset",7893,"groenkloof",4837
"4467","anim",8810,"eleph",5245
"4467","anim",8810,"deer",5244
"456","peopl",8149,"houston japan festiv",4251
"4577","aime rose larg weeksto",8114,"aime week",5519
"4577","aime rose larg weeksto",8114,"aime week",4787
"4577","aime rose larg weeksto",8114,"aime week",4367
"4577","aime rose larg weeksto",8114,"aime week",3853
"4665","travel",7675,"franc",4918
"5144","monochromat",9005,"landscap",4772
"5230","out_about",7927,"pari marathon",4362
"5230","peopl",7733,"known",4259
"5283","natur",8233,"anim",5572
"572","macro photographi",9070,"bukit gase",5038
"6332","collect",8318,"hbw",5308
"6332","collect",8318,"april",4563
"6347","diverso",8815,"canon eo",4336
"637","thing",8016,"flower",4970
"637","thing",8016,"littl creatur",4969
"637","thing",8016,"sign",4257
"6574","msh",7917,"aprilmsh",3973
"6919","famili",7933,"wife",4615
"6919","famili",7933,"pet",4614
"6956","everyth els",8043,"la zoo",4276
"6956","everyth els",8043,"misc set",4262
"6956","everyth els",8043,"dunni",5319
"7013","film",7640,"fishey",5311
"7061","reportag",7694,"musician",4379
"7118","paisaj",8174,"el mundo",5444
"808","new orlean",7994,"sculptur",5573
"808","new orlean",7994,"audubon park",4732
"1358","peopl",10183,"strike pose",5604
"1385","environ",9963,"santa barbara",4680
"166","friend_famili",9955,"easter weekend",5379
"1688","studi term",10036,"mt rainier",5505
"2036","most interest",10318,"panorama",5484
"241","awai",10899,"budapest",5302
"241","awai",10899,"mountain",5096
"2430","austria",10074,"carniv",4042
"2578","citi",10578,"boulder",5478
"2578","citi",10578,"tucson",4944
"3182","project",9701,"april",4694
"3198","europ",10639,"athen",5502
"3233","spain",9886,"zaragoza",5126
"3335","event",9673,"wed",5270
"3680","project",9615,"april",4740
"3859","obsess",9912,"church",5127
"3886","landscap",9929,"scotland",4271
"3911","project",10146,"april",4730
"4063","trip",9947,"san francisco",3840
"4255","argentina",10997,"córdoba",4432
"4255","argentina",10997,"santa fe",4426
"427","washington_dc",10453,"nate zoo",4408
"4703","natur",10631,"insect",4660
"5464","model",9524,"missi",3993
"5481","east coast",11099,"hunter mountain",4713
"5610","sport",9776,"rond van vlaanderen",4349
"5721","person",10683,"poli",3772
"5844","natur world",11002,"menageri",5322
"6114","project",9817,"april",4739
"63","dog",9736,"milli",4830
"637","usa",10065,"dc",4928
"637","usa",10065,"california",4260
"6577","trip",9832,"hawaii",4197
"6579","misc",11097,"video",4060
"707","documentari",10698,"natur",5124
"978","europ",10625,"berlin",5165
"978","europ",10625,"glasgow",5177
"978","europ",10625,"scottish highland",5176
"978","europ",10625,"edinburgh",5144
"978","oceania",10622,"clare",5448
"978","oceania",10622,"bangkok",5174
"1646","my",11722,"trip",3957
"1725","place",13091,"giant causewai",5025
"1798","get togeth",11506,"farewel to",5049
"195","natur",12217,"zoo atlanta",4076
"2330","subject",11480,"abstract",5047
"2343","geocach",12815,"tour",5407
"2411","random",12275,"april",4742
"2670","gener",12175,"flower",5509
"2697","usa",12388,"smithsonian museum",4611
"2697","usa",12388,"washington monum",4243
"2697","usa",12388,"washington cathedr",4225
"3245","pari",13025,"parc de berci",5420
"3286","chronolog",11637,"easter",5365
"3286","chronolog",11637,"celebr",4101
"3286","chronolog",11637,"dan birthdai",3768
"3434","place",11320,"master",4156
"3563","favorit",12127,"best",4161
"3938","natur",12057,"mountain",4992
"481","flower",13032,"filoli",4701
"5183","missouri",12860,"citi life",5492
"5536","architectur",11366,"antiqu",4919
"6476","what",12325,"luci",3771
"6641","captain morgancollect",12117,"build",4266
"6994","ski",13040,"kaprun",5418
"733","art",11987,"automot art",4182
"789","home",11413,"salem",4760
"1661","odd_sod",13657,"video",3977
"2133","elsewher",14626,"palermo easter",4773
"262","octoberphoto",14253,"kingslei",4524
"262","octoberphoto",14253,"dawn",4492
"3132","nuernberg",14972,"tiergarten nürnberg",3887
"4169","season",14778,"easter",5035
"4177","nikon",13968,"nikkor",4852
"4479","fauna",13785,"butterfli",4895
"5122","film camera",13994,"diana",4786
"5343","taiwan",13917,"sun moon lake",4343
"5564","macro_close_up",14441,"sbg",5569
"5564","macro_close_up",14441,"sbg",4942
"570","peopl",14860,"variou peopl",3971
"570","peopl",14860,"tim",3954
"570","peopl",14860,"staci",3953
"570","place",14804,"ft lauderdal",3955
"570","subject",14802,"artsi",3972
"67","vacat",13974,"wine countri",4180
"7054","album",13146,"fauna",4072
"7054","album",13146,"beauti natur",4071
"7054","album",13146,"fire",4070
"7054","album",13146,"lightstream",4054
"7054","album",13146,"explor",4053
"798","portrait",14248,"self",3936
"798","portrait",14248,"kitti",3907
"798","portrait",14248,"bird",3905
"798","portrait",14248,"other portrait",3904
"908","music",13497,"speak",4313
"1649","washington dc",15948,"cherri blossom",4330
"264","travel around",14995,"soria",4886
"2783","potpourri",16201,"houston",4270
"338","photo diari",15541,"flower flower",4409
"3630","festiv",15270,"holi",5596
"3648","good stuff",15457,"memori",4507
"3928","place",16177,"spring break",4862
"4675","event",15189,"st patrick dai parad",5557
"5923","travel",15314,"la vega",4465
"612","travel",16065,"chicago",4805
"6210","color",16410,"color studi",4736
"6262","time",16392,"catch all",4986
"798","style",16591,"gimp",3902
"936","famili_friend",15450,"april",3842
"936","famili_friend",15450,"georgia",3842
"1361","charlott",17207,"meet",4581
"1361","charlott",17207,"portrait",3866
"1437","live music",16992,"muse",3838
"1564","place",17526,"lake district",4821
"2140","natur",16944,"natur pattern",5249
"237","colour",17138,"purpl",5284
"237","elem",16970,"rain",5141
"237","india",18443,"south india",3851
"237","transport",17483,"public transport",4962
"237","transport",17483,"aviat",4961
"237","transport",17483,"car",4960
"2578","travel",16919,"arizona",5562
"3195","music",17476,"guillemot",4172
"3195","music",17476,"good shoe",4171
"3335","nottinghamshir",17991,"mansfield",5138
"3335","nottinghamshir",17991,"sherwood forest",5010
"45","viaj",18570,"donosti",4294
"4790","season chang",16969,"spring",4278
"4790","season chang",16969,"winter",4263
"500","flower",16986,"bud",4943
"6127","botan garden",18718,"sabg",4678
"6260","color",16849,"theatr",4643
"6871","natur",16926,"macro shot",3996
"6871","natur",16926,"waterfowl",3785
"7033","life",18572,"project",4293
"862","project",17182,"portug",4994
"1072","season",19891,"spring",4382
"1337","florida",19781,"random florida",5516
"153","thailand",20036,"bangkok",4127
"3071","europ",20232,"glasgow",5014
"3071","europ",20232,"edinburgh",4971
"3335","gener",19655,"aircraft",4846
"3335","gener",19655,"machineri",4289
"3648","model",20002,"asia",5313
"3648","model",20002,"ugmx",4958
"3855","out_about",20514,"back",4446
"4242","favorit",19064,"cal poli pomona",5453
"4242","favorit",19064,"descanso garden",5438
"456","anim",20139,"insect",3865
"4769","travel photo",18801,"san francisco march",4530
"592","project",19571,"intern",5073
"6068","world",19030,"venic",4048
"6476","where",20188,"milano",4655
"6504","world",20054,"disneyland visit",5194
"1600","techniqu",21930,"video",4001
"25","canon eo",22118,"collabor",5330
"2953","perspect",21584,"creatur",4872
"357","explor",20860,"made front page",4586
"357","your fave",21235,"toppopular",4431
"357","your fave",21235,"fave",4407
"382","natur",21500,"garden",4789
"4675","fire",21798,"spin",4393
"522","flora_fauna",21636,"spring",4677
"522","flora_fauna",21636,"frühling",4677
"5467","adventur",22460,"ohio river",5201
"5490","favorit",20699,"expos",4781
"5697","event",21427,"autoshow",4509
"6298","place",20948,"architectur",4857
"6351","critter",22398,"iguana",4370
"6351","critter",22398,"butterfli",4050
"6512","memori",21833,"dew",4737
"6512","memori",21833,"reggi",4735
"6512","memori",21833,"milli",3836
"6759","person project",21850,"nye",4826
"952","natur",21020,"reptil",4106
"1470","holidai",22487,"africa",4041
"154","sardegna",22553,"pula",3784
"1689","everyth els",23350,"peopl portrait",5065
"2041","game",23604,"challeng winner",5353
"2697","europ",23265,"switzerland",5040
"2902","natur",23540,"fjord",5268
"3382","event",23112,"flora london marathon",3934
"3545","place",23427,"lo angel",4999
"3545","place",23427,"big bear",4991
"3545","place",23427,"hous",4963
"4216","travel",23209,"commut",4598
"4322","anim",23874,"iguana",5607
"46","temàtiqu",22995,"art",4702
"6127","fredericksburg",24064,"er",4639
"6196","global",24188,"singapor",4090
"6235","there ar place i rememb",23636,"niedersachsen",4761
"6235","there ar place i rememb",23636,"bayern",4743
"78","all flower",23210,"calla lili",5595
"782","itali",23537,"paestum",4267
"1200","road trip",25984,"denver art museum",3830
"1382","most interest pictur",25860,"view",5514
"1595","special effect",25997,"lomo effect",5252
"2170","utata iron photograph",24509,"iron photograph",4989
"2170","utata iron photograph",24509,"iron photograph",4198
"2574","famili",25838,"easter",5556
"2830","europ",25148,"austria",4497
"2830","europ",25148,"slovenia",4429
"2830","europ",25148,"ireland",4269
"2830","europ",25148,"england",3956
"316","privat",24521,"explor",4764
"3640","famili",25073,"regan birthdai",4078
"4220","challeng",24839,"challeng factori",4659
"433","holidai",24348,"easter",5455
"433","misc",24349,"feet",5273
"433","misc",24349,"invertebr",4567
"433","misc",24349,"squirrel",4561
"4606","miscellan",25692,"least interest",4906
"4606","miscellan",25692,"most interest",4876
"6180","other place",25532,"great yarmouth",5413
"6180","scooter",25433,"great yarmouth",5523
"6417","everyth els",26167,"balloon",5339
"1587","travel",26232,"hanoi",4835
"1852","south east asia",27550,"sabah",5489
"1921","viaj",26383,"london",4714
"2590","field trip",27869,"dnh",5412
"2644","other stuff",26472,"peopl",3967
"2654","travel",26554,"bremen",4799
"2654","travel",26554,"düsseldorf",4683
"308","toronto",26829,"casa loma",5496
"3080","indonesia",26932,"komodo dragon",5571
"3378","beauti",26462,"puglia",4927
"3963","gent peopl",27543,"neg",4453
"4427","austria",26923,"austria vienna",3903
"4700","famili",26648,"easter",5159
"4700","famili",26648,"alex birthdai",4698
"6001","other",26792,"move pictur",4067
"1123","fartsi",28693,"long exposur",5051
"1594","chines new year",28218,"cny",4253
"1594","travel",28214,"ocean park",4239
"164","landscap",29207,"long exposur",4957
"2080","place",28139,"london",4277
"2229","theme",28354,"war memori",4917
"2229","theme",28354,"portrait",5344
"2530","california",28523,"tabl mountain",4950
"2802","design",28373,"textur",3787
"4885","theme",28934,"tree",4235
"5069","anim",29575,"cow",4625
"5069","anim",29575,"reptil",4601
"5069","anim",29575,"other anim",4599
"5101","els",28703,"thing iv made",5192
"5213","nikon",28959,"cornwal",3978
"5930","cultur",28279,"peopl",4985
"6260","sport",28497,"hors race",5178
"6830","trip",28741,"bergen april",4358
"7078","travel",28477,"alberta",3879
"933","mix",28684,"prado",4911
"1245","camera",31783,"canon",5314
"1522","terra",31738,"philippin",3829
"2676","connor",30506,"month",4322
"3535","art",30267,"watercolor",5229
"3535","art",30267,"paint",5184
"3535","art",30267,"paint",5183
"3535","art",30267,"draw",5232
"3535","photographi",30268,"conei island",5233
"3535","photographi",30268,"greenpoint",5231
"3535","photographi",30268,"seattl",5212
"3535","photographi",30268,"fire escap",5209
"3535","photographi",30268,"ttv",5208
"3535","photographi",30268,"central park",5185
"3535","photographi",30268,"old photo",5182
"3535","photographi",30268,"ski",5175
"4527","out_about",31337,"march",5095
"4527","out_about",31337,"cornwal",5095
"4527","out_about",31337,"april",3776
"4527","out_about",31337,"lake district",3776
"5187","upload",30892,"april",4696
"5207","place",30255,"bolivia",4790
"5207","place",30255,"cuba",3871
"5317","travel",31349,"san diego",5443
"6217","handmad",31128,"ring",5403
"6270","public",31036,"franc",4351
"7050","natur",30036,"duck",3950
"1343","msh",32229,"msh april",4641
"1932","seattl",32557,"lab",5103
"2173","british columbia",31963,"tofino",4874
"2525","natur",32760,"hous",3935
"2649","ireland",33243,"shipwreck",5511
"3069","home",32553,"friend",4897
"3375","portfolio",31991,"portfolio main",5504
"3701","travel",33654,"mallorca",5518
"4470","viaggi",32024,"berlino",4585
"4760","season",33474,"spring",4557
"5467","pittsburgh",32362,"ohio river",5201
"6127","famili",32647,"cousin",5348
"6127","san antonio zoo",32305,"sa zoo",5367
"6127","san antonio zoo",32305,"sa zoo",4014
"7037","natur",32407,"rose",4681
"97","other",32201,"illinoi",4703
"1802","place",33777,"brazil",4451
"224","project",34836,"bodi",4249
